label_image_filename,image_filename,annotation_image_filename,classes_array,num_classes,classes_integer,classes_present_integer,classes_present_array,pen_width,CRF_theta,CRF_mu,CRF_downsample_factor,Classifier_downsample_factor,prob_of_unary_potential,doodle_spatial_density,num_of_scales,CRS,acc_georef,epsg,year,month,day,hour,minute,second,XMin,XMax,YMin,YMax,LonMin,LonMax,LatMin,LatMax,ImageHeightPx,ImageWidthPx,ImageBands,px_size_m
labels/chunk1_20190104T183741_20190104T184229_T11SKU.TCI_RGB_site49_ID6_label.jpg,images/chunk1_20190104T183741_20190104T184229_T11SKU.TCI_RGB_site49_ID6.jpg,npz/chunk1_20190104T183741_20190104T184229_T11SKU.TCI_RGB_site49_ID6.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",4,1,16,2,2,0.9,0.415566025037017,3,"""WGS 84 / UTM zone 11N""",8,26910,2019,6,10,19,9,19,457400,458580,5332000,5333140,-123.572630107027,-123.556880243265,48.1398256177677,48.1501595938238,114,118,3,10
labels/chunk1_20190109T183739_20190109T183737_T11SLT.TCI_RGB_site53_ID6_label.jpg,images/chunk1_20190109T183739_20190109T183737_T11SLT.TCI_RGB_site53_ID6.jpg,npz/chunk1_20190109T183739_20190109T183737_T11SLT.TCI_RGB_site53_ID6.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.809174964438122,3,"""WGS 84 / UTM zone 11N""",8,26910,2019,6,10,19,9,19,460850,461880,5331090,5331660,-123.52617359438,-123.512382057853,48.1318604022579,48.1370510127266,57,103,3,10
labels/chunk1_20190119T183709_20190119T183706_T11SKT.TCI_RGB_site49_ID6_label.jpg,images/chunk1_20190119T183709_20190119T183706_T11SKT.TCI_RGB_site49_ID6.jpg,npz/chunk1_20190119T183709_20190119T183706_T11SKT.TCI_RGB_site49_ID6.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,16,2,2,0.9,0.393904967021133,3,"""WGS 84 / UTM zone 11N""",8,26911,2019,6,11,18,39,29,266270,268540,3808070,3810150,-119.542278144165,-119.518170121315,34.3876588209268,34.4069091672305,208,227,3,10
labels/chunk1_20190121T191719_20190121T191716_T10TDS.TCI_RGB_site31_ID3_label.jpg,images/chunk1_20190121T191719_20190121T191716_T10TDS.TCI_RGB_site31_ID3.jpg,npz/chunk1_20190121T191719_20190121T191716_T10TDS.TCI_RGB_site31_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",5,1,16,2,2,0.9,0.994363929146537,3,"""WGS 84 / UTM zone 10N""",8,26910,2019,6,15,19,9,21,458320,459310,5332900,5333350,-123.560352191018,-123.54708614867,48.1479834399755,48.1520959975321,45,99,3,10
labels/chunk1_20190124T183641_20190124T184058_T11SKT.TCI_RGB_site53_ID3_label.jpg,images/chunk1_20190124T183641_20190124T184058_T11SKT.TCI_RGB_site53_ID3.jpg,npz/chunk1_20190124T183641_20190124T184058_T11SKT.TCI_RGB_site53_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",5,1,16,2,2,0.9,0.716216216216216,3,"""WGS 84 / UTM zone 11N""",8,26910,2019,6,19,18,49,21,551420,552570,4122610,4125050,-122.42020128447,-122.407062430246,37.2486141232717,37.2705429842798,244,115,3,10
labels/chunk1_20190129T183619_20190129T184034_T11SKT.TCI_RGB_site52_ID3_label.jpg,images/chunk1_20190129T183619_20190129T184034_T11SKT.TCI_RGB_site52_ID3.jpg,npz/chunk1_20190129T183619_20190129T184034_T11SKT.TCI_RGB_site52_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.809608465608465,3,"""WGS 84 / UTM zone 11N""",8,26910,2019,6,20,19,9,19,460440,460880,5331570,5332180,-123.531728308922,-123.525870546998,48.136153406456,48.1416685334386,61,44,3,10
labels/chunk1_20190129T183619_20190129T184034_T11SLT.TCI_RGB_site53_ID3_label.jpg,images/chunk1_20190129T183619_20190129T184034_T11SLT.TCI_RGB_site53_ID3.jpg,npz/chunk1_20190129T183619_20190129T184034_T11SLT.TCI_RGB_site53_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'development'",5,1,16,1,1,0.9,0.87072072072072,3,"""WGS 84 / UTM zone 11N""",8,26910,2019,6,24,18,49,29,602930,604640,4053740,4056010,-121.848843434741,-121.82941310868,36.6236422675795,36.643915716364,227,171,3,10
labels/chunk1_20190131T191629_20190131T191853_T10UDU.TCI_RGB_site37_ID3_label.jpg,images/chunk1_20190131T191629_20190131T191853_T10UDU.TCI_RGB_site37_ID3.jpg,npz/chunk1_20190131T191629_20190131T191853_T10UDU.TCI_RGB_site37_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",10,'unknown',5,1,16,2,2,0.9,0.058775510204081,3,"""WGS 84 / UTM zone 10N""",8,26910,2019,6,29,18,49,21,604200,606040,4055790,4058990,-121.834364257495,-121.813342419971,36.6419810968314,36.6706195782709,320,184,3,10
labels/chunk1_20190205T191601_20190205T191558_T10TDS.TCI_RGB_site30_ID3_label.jpg,images/chunk1_20190205T191601_20190205T191558_T10TDS.TCI_RGB_site30_ID3.jpg,npz/chunk1_20190205T191601_20190205T191558_T10TDS.TCI_RGB_site30_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",4,1,16,2,2,0.9,0.658422630437555,3,"""WGS 84 / UTM zone 10N""",8,26910,2019,6,29,18,49,21,595460,596710,4043510,4044760,-121.933642245493,-121.919524304681,36.5322119503878,36.5433531988128,125,125,3,10
labels/chunk1_20190205T191601_20190205T191558_T10UDU.TCI_RGB_site33_ID3_label.jpg,images/chunk1_20190205T191601_20190205T191558_T10UDU.TCI_RGB_site33_ID3.jpg,npz/chunk1_20190205T191601_20190205T191558_T10UDU.TCI_RGB_site33_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,16,2,2,0.9,0.980701754385965,3,"""WGS 84 / UTM zone 10N""",8,26910,2019,6,29,18,49,21,604200,606040,4055790,4058990,-121.834364257495,-121.813342419971,36.6419810968314,36.6706195782709,320,184,3,10
labels/chunk1_20190208T183529_20190208T184333_T11SKU.TCI_RGB_site47_ID3_label.jpg,images/chunk1_20190208T183529_20190208T184333_T11SKU.TCI_RGB_site47_ID3.jpg,npz/chunk1_20190208T183529_20190208T184333_T11SKU.TCI_RGB_site47_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.258908889180863,3,"""WGS 84 / UTM zone 11N""",8,26911,2019,7,1,18,39,29,293320,297540,3779820,3784390,-119.241500489687,-119.196830199444,34.1388401736319,34.1808520551949,457,422,3,10
labels/chunk1_20190210T191529_20190210T191531_T10UDU.TCI_RGB_site36_ID3_label.jpg,images/chunk1_20190210T191529_20190210T191531_T10UDU.TCI_RGB_site36_ID3.jpg,npz/chunk1_20190210T191529_20190210T191531_T10UDU.TCI_RGB_site36_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",10,'unknown',3,1,16,2,2,0.9,0.061168594035301,3,"""WGS 84 / UTM zone 10N""",8,26911,2019,7,1,18,39,29,268240,270150,3807340,3808870,-119.520671597578,-119.50032559812,34.3815250236831,34.3957359563095,153,191,3,10
labels/chunk1_20190216T184431_20190216T185252_T11SLT.TCI_RGB_site52_ID3_label.jpg,images/chunk1_20190216T184431_20190216T185252_T11SLT.TCI_RGB_site52_ID3.jpg,npz/chunk1_20190216T184431_20190216T185252_T11SLT.TCI_RGB_site52_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.767343915343915,3,"""WGS 84 / UTM zone 11N""",8,26910,2019,7,5,19,9,21,421030,424910,5115220,5120030,-124.023294423373,-123.97378951769,46.1859766427533,46.2296994198814,481,388,3,10
labels/chunk1_20190220T191429_20190220T191646_T10TDS.TCI_RGB_site29_ID3_label.jpg,images/chunk1_20190220T191429_20190220T191646_T10TDS.TCI_RGB_site29_ID3.jpg,npz/chunk1_20190220T191429_20190220T191646_T10TDS.TCI_RGB_site29_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",4,1,16,2,2,0.9,0.486557557203971,3,"""WGS 84 / UTM zone 10N""",8,26911,2019,7,11,18,39,29,285150,289600,3793980,3797240,-119.333558188781,-119.286055035165,34.2647886296789,34.295076011432,326,445,3,10
labels/chunk1_20190225T191351_20190225T191932_T10UDU.TCI_RGB_site2_ID3_label.jpg,images/chunk1_20190225T191351_20190225T191932_T10UDU.TCI_RGB_site2_ID3.jpg,npz/chunk1_20190225T191351_20190225T191932_T10UDU.TCI_RGB_site2_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",4,1,16,2,2,0.9,0.934730895034195,3,"""WGS 84 / UTM zone 10N""",8,26911,2019,7,11,18,39,29,268240,270150,3807340,3808870,-119.520671597578,-119.50032559812,34.3815250236831,34.3957359563095,153,191,3,10
labels/chunk1_20190225T191351_20190225T191932_T10UDU.TCI_RGB_site37_ID3_label.jpg,images/chunk1_20190225T191351_20190225T191932_T10UDU.TCI_RGB_site37_ID3.jpg,npz/chunk1_20190225T191351_20190225T191932_T10UDU.TCI_RGB_site37_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",5,1,1,2,2,0.9,0.927074829931972,3,"""WGS 84 / UTM zone 10N""",8,26914,2019,7,16,16,59,1,681410,689930,2875570,2884030,-97.1876853446464,-97.1013768819201,25.9876175268674,26.0628766674776,846,852,3,10
labels/chunk1_20190307T191231_20190307T191555_T10TDS.TCI_RGB_site31_ID6_label.jpg,images/chunk1_20190307T191231_20190307T191555_T10TDS.TCI_RGB_site31_ID6.jpg,npz/chunk1_20190307T191231_20190307T191555_T10TDS.TCI_RGB_site31_ID6.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",5,1,16,2,2,0.9,0.988056897477187,3,"""WGS 84 / UTM zone 10N""",8,26914,2019,7,16,16,59,1,681410,689930,2875570,2884030,-97.1876853446464,-97.1013768819201,25.9876175268674,26.0628766674776,846,852,3,10
labels/chunk1_20190311T185201_20190311T190210_T10SEG.TCI_RGB_site25_ID3_label.jpg,images/chunk1_20190311T185201_20190311T190210_T10SEG.TCI_RGB_site25_ID3.jpg,npz/chunk1_20190311T185201_20190311T190210_T10SEG.TCI_RGB_site25_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",5,1,16,2,2,0.9,0.991341991341991,3,"""WGS 84 / UTM zone 10N""",8,26911,2019,7,16,18,39,21,293320,297540,3779820,3784390,-119.241500489687,-119.196830199444,34.1388401736319,34.1808520551949,457,422,3,10
labels/chunk1_20190312T191159_20190312T191348_T10TDS.TCI_RGB_site4_ID3_label.jpg,images/chunk1_20190312T191159_20190312T191348_T10TDS.TCI_RGB_site4_ID3.jpg,npz/chunk1_20190312T191159_20190312T191348_T10TDS.TCI_RGB_site4_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",5,1,16,2,2,0.9,0.502137942859592,3,"""WGS 84 / UTM zone 10N""",8,26911,2019,7,16,18,39,21,266270,268540,3808070,3810150,-119.542278144165,-119.518170121315,34.3876588209268,34.4069091672305,208,227,3,10
labels/chunk1_20190315T183121_20190315T184058_T11SKU.TCI_RGB_site47_ID3_label.jpg,images/chunk1_20190315T183121_20190315T184058_T11SKU.TCI_RGB_site47_ID3.jpg,npz/chunk1_20190315T183121_20190315T184058_T11SKU.TCI_RGB_site47_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.260029343494065,3,"""WGS 84 / UTM zone 11N""",8,26911,2019,7,16,18,39,21,285150,289600,3793980,3797240,-119.333558188781,-119.286055035165,34.2647886296789,34.295076011432,326,445,3,10
labels/chunk1_20190317T191121_20190317T191511_T10TDS.TCI_RGB_site28_ID3_label.jpg,images/chunk1_20190317T191121_20190317T191511_T10TDS.TCI_RGB_site28_ID3.jpg,npz/chunk1_20190317T191121_20190317T191511_T10TDS.TCI_RGB_site28_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.69792471903431,3,"""WGS 84 / UTM zone 10N""",8,26910,2019,7,19,18,49,21,543350,544050,4173620,4174940,-122.508189140522,-122.500167915925,37.7087966102402,37.7206603700583,132,70,3,10
